SampleID , process , xsectioninpb , kfactor , filtefficiency , xsecunc , generator

364163 , Sherpa_221_NNPDF30NNLO_Wmunu_MAXHTPTV140_280_CFilterBVeto, 340.06, 0.9702, 0.28947, 1.0, Sherpa
364164 , Sherpa_221_NNPDF30NNLO_Wmunu_MAXHTPTV140_280_BFilter, 339.75, 0.9702, 0.1103, 1.0, Sherpa
364165 , Sherpa_221_NNPDF30NNLO_Wmunu_MAXHTPTV280_500_CVetoBVeto, 72.067, 0.9702, 0.54647, 1.0, Sherpa
364166 , Sherpa_221_NNPDF30NNLO_Wmunu_MAXHTPTV280_500_CFilterBVeto, 72.198, 0.9702, 0.31743, 1.0, Sherpa
364167 , Sherpa_221_NNPDF30NNLO_Wmunu_MAXHTPTV280_500_BFilter, 72.045, 0.9702, 0.13337, 1.0, Sherpa
364168 , Sherpa_221_NNPDF30NNLO_Wmunu_MAXHTPTV500_1000, 15.01, 0.9702, 1.0, 1.0, Sherpa
364169 , Sherpa_221_NNPDF30NNLO_Wmunu_MAXHTPTV1000_E_CMS, 1.2344, 0.9702, 1.0, 1.0, Sherpa
364170 , Sherpa_221_NNPDF30NNLO_Wenu_MAXHTPTV0_70_CVetoBVeto, 19127.0, 0.9702, 0.82447, 1.0, Sherpa
364171 , Sherpa_221_NNPDF30NNLO_Wenu_MAXHTPTV0_70_CFilterBVeto, 19130.0, 0.9702, 0.1303, 1.0, Sherpa
364172 , Sherpa_221_NNPDF30NNLO_Wenu_MAXHTPTV0_70_BFilter, 19135.0, 0.9702, 0.044141, 1.0, Sherpa
364173 , Sherpa_221_NNPDF30NNLO_Wenu_MAXHTPTV70_140_CVetoBVeto, 942.58, 0.9702, 0.66872, 1.0, Sherpa
364174 , Sherpa_221_NNPDF30NNLO_Wenu_MAXHTPTV70_140_CFilterBVeto, 945.67, 0.9702, 0.22787, 1.0, Sherpa
364175 , Sherpa_221_NNPDF30NNLO_Wenu_MAXHTPTV70_140_BFilter, 945.15, 0.9702, 0.10341, 1.0, Sherpa
364176 , Sherpa_221_NNPDF30NNLO_Wenu_MAXHTPTV140_280_CVetoBVeto, 339.81, 0.9702, 0.59691, 1.0, Sherpa
364177 , Sherpa_221_NNPDF30NNLO_Wenu_MAXHTPTV140_280_CFilterBVeto, 339.87, 0.9702, 0.28965, 1.0, Sherpa
364178 , Sherpa_221_NNPDF30NNLO_Wenu_MAXHTPTV140_280_BFilter, 339.48, 0.9702, 0.10898, 1.0, Sherpa
364179 , Sherpa_221_NNPDF30NNLO_Wenu_MAXHTPTV280_500_CVetoBVeto, 72.084, 0.9702, 0.54441, 1.0, Sherpa
